stop_words_removed_qns,tag1
the width sequence difference maximum minimum element sequencegiven array integer num return sum width nonempty subsequence num since answer large return modulo 109 7a subsequence sequence derive array delete element change order remain element for example 3627 subsequence array 0316227 Example 1input num 213output 6explanation the subsequence 1 2 3 21 23 13 213the correspond width 0 0 0 1 1 2 2the sum width 6example 2input num 2output 0 Constraints1 numslength 1051 numsi 105,array
you give n x n grid place 1 x 1 x 1 cube each value v gridij represent tower v cube place cell jAfter placing cube decide glue directly adjacent cube form irregular 3d shapesreturn total surface area result shapesnote the face shape count surface area Example 1input grid 1234output 34example 2input grid 111101111output 32example 3input grid 222212222output 46 Constraintsn gridlength gridilength1 n 500 gridij 50,array
give integer n return list possible binary tree n node each node tree answer Nodeval 0each element answer root node possible tree you return final list tree orderA binary tree binary tree node exactly 0 2 child Example 1input n 7Output 000nullnull00nullnull00000nullnull0000000000000000nullnullnullnull0000000nullnull00example 2input n 3output 000 Constraints1 n 20,tree
an array monotonic monotone increase monotone decreasingan array num monotone increase j numsi numsj an array num monotone decrease j numsi numsjGiven integer array num return true give array monotonic false example 1input num 1223output trueExample 2input num 6544output trueexample 3input num 132Output false Constraints1 numslength 105105 numsi 105,array
we array arr nonnegative integersFor contiguous subarray sub arri arri 1 arrj j bitwise or element sub obtain result arri arri 1 arrjreturn number possible result result occur count final answer Example 1Input arr 0Output 1explanation there possible result 0example 2input arr 112output 3explanation the possible subarray 1 1 2 1 1 1 2 1 1 2these yield result 1 1 2 1 3 3there 3 unique value answer 3example 3Input arr 124output 6explanation the possible result 1 2 3 4 6 7 constraints1 numslength 5 1040 numsi 109,array
you give string s integer k you choose k letter s append end stringreturn lexicographically small string apply mention step number move Example 1input s cba k 1Output acbexplanation in 1st character c end obtain string bacin second 1st character b end obtain final result acbexample 2Input s baaca k 3output aaabcexplanation in 1st character b end obtain string aacabin second 3rd character c end obtain final result aaabc Constraints1 k slength 1000 consist lowercase english letter,string
we use runlength encode ie RLE encode sequence integer in runlength encode array length encoding 0indexe encodingi tell number time nonnegative integer value encodingi 1 repeat sequencefor example sequence arr 88855 encode encoding 3825 encode 380925 encode 281825 valid RLE arrgiven runlength encode array design iterator iterate itImplement RLEIterator classrleiteratorint encode Initializes object encode array encodedint nextint n Exhausts n element return element exhausted way if element leave exhaust return 1 instead Example 1inputrleiterator next3 8 0 9 2 5 2 1 1 2outputnull 8 8 5 1explanationrleiterator rleiterator new RLEIterator3 8 0 9 2 5 this map sequence 88855rleiteratornext2 exhaust 2 term sequence return 8 the remain sequence 8 5 5rleiteratornext1 exhaust 1 term sequence return 8 the remain sequence 5 5rleiteratornext1 exhaust 1 term sequence return 5 the remain sequence 5rleiteratornext2 exhaust 2 term return 1 this term exhaust 5but second term exist since term exhaust exist return 1 constraints2 encodinglength 1000encodinglength even0 encodingi 1091 n 109At 1000 call,array
you visit farm single row fruit tree arrange left right the tree represent integer array fruit fruitsi type fruit ith tree producesyou want collect fruit possible however owner strict rule followyou basket basket hold single type fruit there limit fruit basket holdstarting tree choice pick exactly fruit tree include start tree move right the pick fruit fit basketsonce reach tree fruit fit basket stopGiven integer array fruit return maximum number fruit pick Example 1input fruit 121output 3explanation we pick 3 treesExample 2input fruit 0122output 3explanation we pick tree 122if start tree pick tree 01example 3input fruit 12322output 4explanation we pick tree 2322if start tree pick tree 12 Constraints1 fruitslength 1050 fruitsi fruitslength,array
give integer array num integer begin array follow odd integersreturn array satisfie condition example 1input num 3124output 2431explanation the output 4231 2413 4213 acceptedExample 2input num 0output 0 Constraints1 numslength 50000 numsi 5000,array
give array integer arr find sum minb b range contiguous subarray arr since answer large return answer modulo 109 7 Example 1input arr 3124output 17explanation Subarrays 3 1 2 4 31 12 24 312 124 3124 Minimums 3 1 2 4 1 1 2 1 1 1sum 17example 2input arr 118194433output 444 Constraints1 arrlength 3 1041 arri 3 104,array
you give integer array num integer kIn operation choose index 0 numslength change numsi numsi x x integer range k k you apply operation index iThe score num difference maximum minimum element numsreturn minimum score num apply mention operation index Example 1input num 1 k 0output 0explanation the score maxnums minnum 1 1 0example 2input num 010 k 2output 6explanation Change num 2 8 the score maxnums minnum 8 2 6example 3input num 136 k 3output 0explanation Change num 4 4 4 the score maxnums minnum 4 4 0 constraints1 numslength 1040 numsi 1040 k 104,array
you give integer array num integer kFor index 0 numslength change numsi numsi k numsi kThe score num difference maximum minimum element numsreturn minimum score num change value index Example 1input num 1 k 0output 0explanation the score maxnums minnum 1 1 0example 2input num 010 k 2output 6explanation Change num 2 8 the score maxnums minnum 8 2 6example 3input num 136 k 3output 3explanation Change num 4 6 3 the score maxnums minnum 6 3 3 constraints1 numslength 1040 numsi 1040 k 104,array
you give integer array person time in election ith vote cast personsi time timesifor query time t find person lead election time t Votes cast time t count query in case tie recent vote tie candidate winsimplement topvotedcandidate classtopvotedcandidateint person int time Initializes object person times arraysint qint t return number person lead election time t accord mention rule Example 1inputtopvotedcandidate q q q q q q0 1 1 0 0 1 0 0 5 10 15 20 25 30 3 12 25 15 24 8outputnull 0 1 1 0 0 1explanationtopvotedcandidate topvotedcandidate new TopVotedCandidate0 1 1 0 0 1 0 0 5 10 15 20 25 30topvotedcandidateq3 return 0 at time 3 vote 0 0 leadingtopvotedcandidateq12 return 1 at time 12 vote 011 1 leadingtopvotedcandidateq25 return 1 at time 25 vote 011001 1 lead tie recent votetopVotedCandidateq15 return 0topvotedcandidateq24 return 0topvotedcandidateq8 return 1 Constraints1 personslength 5000timeslength personslength0 personsi personslength0 timesi 109time sort strictly increase ordertimes0 t 109at 104 call q,array
give array integer num sort array ascend order return ityou solve problem builtin function onlogn time complexity small space complexity possible Example 1input num 5231output 1235explanation after sort array position number change example 2 3 position number change example 1 5example 2input num 511200output 001125explanation note value num necessairly unique Constraints1 numslength 5 1045 104 numsi 5 104,array
a game undirected graph play player Mouse Cat alternate turnsthe graph give follow grapha list nod b ab edge graphThe mouse start node 1 go cat start node 2 go second hole node 0During player turn travel edge graph meet for example Mouse node 1 travel node graph1additionally allow Cat travel Hole node 0then game end waysif Cat occupy node Mouse Cat winsIf Mouse reach Hole Mouse winsIf position repeat ie player position previous turn player turn game drawGiven graph assume player play optimally return1 mouse win game2 cat win game or0 game draw example 1input graph 25304514523023output 0example 2input graph 130302output 1 constraints3 graphlength 501 graphilength graphlength0 graphij graphlengthgraphij igraphi uniqueThe mouse cat,graph
